S19C1	S19C487365
S19C1	S19C499145
S19C1	S19C490932
S19C1	S19C600013
S19C1	S19C474257
S19C1	S19C83611
S19C1	S19C42515
S19C1	S19C518168
S19C1	S19C55655
S19C1	S19C224270
S19C1	S19C203919
S19C1	S19C237606
S19C1	S19C238289
S19C1	S19C655008
S19C1	S19C583695
S19C1	S19C291585
S19C1	S19C483665
S19C1	S19C517792
S19C1	S19C445572
S19C1	S19C247933
S19C1	S19C32582
S19C1	S19C489434
S19C1	S19C608235
S19C1	S19C415373
S19C1	S19C108270
S19C1	S19C69659
S19C1	S19C204405
S19C1	S19C365117
S19C1	S19C517545
S19C1	S19C109121
S19C1	S19C226652
S19C1	S19C594482
S19C1	S19C397784
S19C1	S19C613294
S19C1	S19C136886
S19C1	S19C119020
S19C1	S19C557438
S19C1	S19C288916
S19C1	S19C667863
S19C1	S19C275365
S19C1	S19C128717
S19C1	S19C639666
S19C1	S19C198495
S19C1	S19C220551
S19C1	S19C72672
S19C1	S19C207259
S19C1	S19C615944
S19C1	S19C405582
S19C1	S19C616386
S19C1	S19C552445
S19C1	S19C247964
S19C1	S19C144704
S19C1	S19C159632
S19C1	S19C272324
S19C1	S19C151597
S19C1	S19C110404
S19C1	S19C642536
S19C1	S19C38979
S19C1	S19C609031
S19C1	S19C413180
S19C1	S19C665900
S19C1	S19C330330
S19C1	S19C671684
S19C1	S19C199706
S19C1	S19C394136
S19C1	S19C15300
S19C1	S19C501695
S19C1	S19C659775
S19C1	S19C140076
S19C1	S19C98883
S19C1	S19C429129
S19C1	S19C249615
S19C1	S19C228423
S19C1	S19C359724
S19C1	S19C11445
S19C1	S19C12273
S19C1	S19C217258
S19C1	S19C87226
S19C1	S19C17997
S19C1	S19C355835
S19C1	S19C351612
S19C1	S19C600194
S19C1	S19C637348
S19C1	S19C31180
S19C1	S19C411060
S19C1	S19C501606
S19C1	S19C193591
S19C1	S19C597
S19C1	S19C393017
S19C1	S19C237159
S19C1	S19C34983
S19C1	S19C204111
S19C1	S19C58691
S19C1	S19C74434
S19C1	S19C171987
S19C1	S19C278098
S19C1	S19C258298
S19C1	S19C404999
S19C1	S19C624212
S19C1	S19C201640
S19C1	S19C66595
S19C1	S19C341584
S19C1	S19C315917
S19C1	S19C613986
S19C1	S19C114703
S19C1	S19C528818
S19C1	S19C234605
S19C1	S19C513337
S19C1	S19C136477
S19C1	S19C576185
S19C1	S19C14139
S19C1	S19C148674
S19C1	S19C475004
S19C1	S19C143696
S19C1	S19C505026
S19C1	S19C452187
S19C1	S19C109176
S19C1	S19C104360
S19C1	S19C443213
S19C1	S19C50074
S19C1	S19C657010
S19C1	S19C60266
S19C1	S19C277555
S19C1	S19C640545
S19C1	S19C72373
S19C1	S19C627269
S19C1	S19C627827
S19C1	S19C440147
S19C1	S19C583022
S19C1	S19C36377
S19C1	S19C430581
S19C1	S19C499543
S19C1	S19C588326
S19C1	S19C486349
S19C1	S19C415262
S19C1	S19C78896
S19C1	S19C493828
S19C1	S19C633945
S19C1	S19C301167
S19C1	S19C522092
S19C1	S19C92814
S19C1	S19C423491
S19C1	S19C454904
S19C1	S19C212223
S19C1	S19C580296
S19C1	S19C214744
S19C1	S19C112021
S19C1	S19C503762
S19C1	S19C88759
S19C1	S19C95019
S19C1	S19C101537
S19C1	S19C107144
S19C1	S19C665319
S19C1	S19C288313
S19C1	S19C365454
S19C1	S19C554247
S19C1	S19C460579
S19C1	S19C666238
S19C1	S19C641966
S19C1	S19C254194
S19C1	S19C291920
S19C1	S19C202206
S19C1	S19C342072
S19C1	S19C282517
S19C1	S19C353376
S19C1	S19C98335
S19C1	S19C152774
S19C1	S19C319058
S19C1	S19C482230
S19C1	S19C390505
S19C1	S19C331499
S19C1	S19C93047
S19C1	S19C563273
S19C1	S19C314917
S19C1	S19C312313
S19C1	S19C292517
S19C1	S19C292729
S19C1	S19C192084
S19C1	S19C363479
S19C1	S19C650002
S19C1	S19C490433
S19C1	S19C255639
S19C1	S19C272222
S19C1	S19C74697
S19C1	S19C334786
S19C1	S19C408755
S19C1	S19C558733
S19C1	S19C19198
S19C1	S19C401731
S19C1	S19C585525
S19C1	S19C638218
S19C1	S19C267294
S19C1	S19C359591
S19C1	S19C270973
S19C1	S19C4572
S19C1	S19C418496
S19C1	S19C413297
S19C1	S19C223740
S19C1	S19C175496
S19C1	S19C2767
S19C1	S19C70491
S19C1	S19C134037
S19C1	S19C389643
S19C1	S19C465085
S19C1	S19C408744
S19C1	S19C438152
S19C1	S19C9310
S19C1	S19C187715
S19C1	S19C256301
S19C1	S19C52829
S19C1	S19C469236
S19C1	S19C642199
S19C1	S19C62537
S19C1	S19C452270
S19C1	S19C606742
S19C1	S19C43043
S19C1	S19C636273
S19C1	S19C174730
S19C1	S19C96459
S19C1	S19C609848
S19C1	S19C426600
S19C1	S19C22200
S19C1	S19C651037
S19C1	S19C148806
S19C1	S19C509643
S19C1	S19C44866
S19C1	S19C487475
S19C1	S19C113355
S19C1	S19C510003
S19C1	S19C491891
S19C1	S19C413757
S19C1	S19C220467
S19C1	S19C339534
S19C1	S19C623445
S19C1	S19C125106
S19C1	S19C227943
S19C1	S19C60694
S19C1	S19C101892
S19C1	S19C422418
S19C1	S19C86987
S19C1	S19C456371
S19C1	S19C296412
S19C1	S19C175751
S19C1	S19C211940
S19C1	S19C176473
S19C1	S19C103472
S19C1	S19C243868
S19C1	S19C37123
S19C1	S19C325345
S19C1	S19C672536
S19C1	S19C642354
S19C1	S19C131953
S19C1	S19C334333
S19C1	S19C55881
S19C1	S19C305402
S19C1	S19C545023
S19C1	S19C529165
S19C1	S19C165949
S19C1	S19C271323
S19C1	S19C443800
S19C1	S19C500073
S19C1	S19C272581
S19C1	S19C164644
S19C1	S19C350237
S19C1	S19C42941
S19C1	S19C91750
S19C1	S19C441357
S19C1	S19C205471
S19C1	S19C66007
S19C1	S19C469770
S19C1	S19C138318
S19C1	S19C89665
S19C1	S19C223991
S19C1	S19C390172
S19C1	S19C630486
S19C1	S19C412628
S19C1	S19C115019
S19C1	S19C10413
S19C1	S19C229517
S19C1	S19C287378
S19C1	S19C372157
S19C1	S19C441793
S19C1	S19C542638
S19C1	S19C671433
S19C1	S19C528917
S19C1	S19C262696
S19C1	S19C670697
S19C1	S19C145915
S19C1	S19C95969
S19C1	S19C157951
S19C1	S19C273455
S19C1	S19C387447
S19C1	S19C267542
S19C1	S19C566457
S19C1	S19C218729
S19C1	S19C677622
S19C1	S19C53732
S19C1	S19C84162
S19C1	S19C416753
S19C1	S19C259627
S19C1	S19C286952
S19C1	S19C309313
S19C1	S19C542381
S19C1	S19C364535
S19C1	S19C665591
S19C1	S19C538324
S19C1	S19C231007
S19C1	S19C116071
S19C1	S19C607163
S19C1	S19C164792
S19C1	S19C268697
S14C1	S14C98943
S14C1	S14C161727
S14C1	S14C59069
S14C1	S14C166648
S14C1	S14C158772
S14C1	S14C64787
S14C1	S14C47161
S14C1	S14C129101
S14C1	S14C104835
S14C1	S14C88336
S14C1	S14C125704
S14C1	S14C141447
S14C1	S14C172028
S14C1	S14C17530
S14C1	S14C27909
S14C1	S14C73204
S14C1	S14C112001
S14C1	S14C110941
S14C1	S14C545
S14C1	S14C98928
S14C1	S14C71540
S14C1	S14C89130
S14C1	S14C121983
S14C1	S14C2466
S14C1	S14C142806
S14C1	S14C104101
S14C1	S14C38717
S14C1	S14C100937
S14C1	S14C149179
S14C1	S14C84296
S14C1	S14C34640
S14C1	S14C144481
S14C1	S14C78411
S14C1	S14C49920
S14C1	S14C54442
S14C1	S14C104946
S14C1	S14C101323
S14C1	S14C75225
S14C1	S14C28155
S14C1	S14C54558
S14C1	S14C142096
