S8C1	S8C30906
S8C1	S8C58333
S8C1	S8C15841
S8C1	S8C108374
S8C1	S8C104404
S8C1	S8C172862
S8C1	S8C89521
S8C1	S8C122974
S8C1	S8C92735
S8C1	S8C94526
S8C1	S8C39628
S8C1	S8C224469
S8C1	S8C48977
S8C1	S8C8347
S8C1	S8C87953
S8C1	S8C221035
S8C1	S8C21571
S8C1	S8C180167
S8C1	S8C173655
S8C1	S8C92388
S8C1	S8C101068
S8C1	S8C213091
S8C1	S8C182454
S8C1	S8C168170
S8C1	S8C121027
S8C1	S8C140290
S8C1	S8C41223
S8C1	S8C21345
S8C1	S8C110607
S8C1	S8C134396
S8C1	S8C135876
S8C1	S8C36916
S8C1	S8C67442
S8C1	S8C35709
S8C1	S8C41701
S8C1	S8C160253
S8C1	S8C117152
S8C1	S8C111148
S8C1	S8C212530
S8C1	S8C48280
S8C1	S8C57835
S8C1	S8C34414
S8C1	S8C190664
S8C1	S8C185903
S8C1	S8C121570
S8C1	S8C65144
S8C1	S8C13104
S8C1	S8C164547
S8C1	S8C66857
S8C1	S8C117139
S8C1	S8C172115
S8C1	S8C225359
S8C1	S8C14511
S8C1	S8C23275
S8C1	S8C12943
S8C1	S8C107081
S8C1	S8C187566
S8C1	S8C12200
S8C1	S8C185135
S8C1	S8C215074
S8C1	S8C83442
S8C1	S8C214184
S8C1	S8C64944
S8C1	S8C102726
S8C1	S8C3538
S8C1	S8C80247
S8C1	S8C185389
S8C1	S8C133541
S8C1	S8C188196
S8C1	S8C34212
S8C1	S8C223443
S8C1	S8C139492
S8C1	S8C132300
S8C1	S8C118826
S8C1	S8C21886
S8C1	S8C222225
S8C1	S8C15118
S8C1	S8C175954
S8C1	S8C5931
S8C1	S8C146743
S8C1	S8C83378
S8C1	S8C219794
S8C1	S8C129980
S8C1	S8C21274
S8C1	S8C114939
S8C1	S8C218194
S8C1	S8C106235
S8C1	S8C126259
S8C1	S8C189843
S8C1	S8C79874
S8C1	S8C104598
S8C1	S8C197168
S8C1	S8C16842
S8C1	S8C30534
S8C1	S8C36125
S8C1	S8C90716
S8C1	S8C200591
S8C1	S8C209368
S8C1	S8C171255
S8C1	S8C129490
S8C1	S8C150923
S8C1	S8C222010
S8C1	S8C60794
S8C1	S8C197488
S8C1	S8C65072
S8C1	S8C199139
S8C1	S8C81930
S8C1	S8C204882
S8C1	S8C184115
S8C1	S8C151775
S8C1	S8C138143
S8C1	S8C158838
S8C1	S8C153393
S8C1	S8C22914
S8C1	S8C72397
S8C1	S8C166113
S8C1	S8C27796
S8C1	S8C148526
S8C1	S8C21010
S8C1	S8C180644
S8C1	S8C104646
S8C1	S8C212252
S8C1	S8C186015
S8C1	S8C21717
S8C1	S8C218699
S8C1	S8C151002
S8C1	S8C209303
S8C1	S8C21530
S8C1	S8C90163
S8C1	S8C107152
S8C1	S8C55266
S8C1	S8C2432
S8C1	S8C88086
S8C1	S8C76339
S8C1	S8C182099
S8C1	S8C169316
S8C1	S8C130839
S8C1	S8C31424
S8C1	S8C148613
S8C1	S8C94625
S8C1	S8C174089
S8C1	S8C114806
S8C1	S8C206706
S8C1	S8C64177
S8C1	S8C140598
S8C1	S8C204952
S8C1	S8C39458
S8C1	S8C126229
S8C1	S8C101260
S8C1	S8C39988
S8C1	S8C17775
S8C1	S8C152657
S8C1	S8C179756
S8C1	S8C171758
S8C1	S8C151702
S8C1	S8C116077
S8C1	S8C143596
S8C1	S8C108114
S8C1	S8C37625
S8C1	S8C16778
S8C1	S8C40138
S8C1	S8C202150
S8C1	S8C8516
S8C1	S8C199960
S8C1	S8C144345
S8C1	S8C23915
S8C1	S8C43246
S8C1	S8C155128
S8C1	S8C123111
S8C1	S8C195680
S8C1	S8C18118
S8C1	S8C169419
S8C1	S8C65126
S8C1	S8C130014
S8C1	S8C60547
S8C1	S8C130831
S8C1	S8C212206
S8C1	S8C77034
S8C1	S8C34280
S8C1	S8C180036
S8C1	S8C134348
S8C1	S8C143288
S8C1	S8C206690
S8C1	S8C56601
S8C1	S8C205249
S8C1	S8C2718
S8C1	S8C130617
S8C1	S8C127324
S8C1	S8C24877
S8C1	S8C209992
S8C1	S8C136667
S8C1	S8C80337
S8C1	S8C44884
S8C1	S8C222849
S8C1	S8C208043
S8C1	S8C35411
S8C1	S8C213828
S8C1	S8C102581
S8C1	S8C44128
S8C1	S8C105292
S8C1	S8C123235
S8C1	S8C103151
S8C1	S8C50157
S8C1	S8C204939
S8C1	S8C185036
S8C1	S8C180293
S8C1	S8C141747
S8C1	S8C168586
S8C1	S8C73597
S8C1	S8C6974
S8C1	S8C30284
S8C1	S8C196362
S8C1	S8C146646
S8C1	S8C167943
S8C1	S8C87807
S8C1	S8C125019
S8C1	S8C55531
S8C1	S8C114604
S8C1	S8C177378
S8C1	S8C168257
S8C1	S8C137184
S8C1	S8C210975
S8C1	S8C61127
S8C1	S8C194592
S8C1	S8C75939
S8C1	S8C8944
S8C1	S8C79905
S8C1	S8C180459
S8C1	S8C200029
S8C1	S8C143172
S8C1	S8C96481
S8C1	S8C71235
S8C1	S8C129568
S8C1	S8C149915
S8C1	S8C135251
S8C1	S8C144004
S8C1	S8C149646
S8C1	S8C57127
S8C1	S8C73215
S8C1	S8C86785
S8C1	S8C113320
S8C1	S8C94502
S8C1	S8C148116
S8C1	S8C109036
S8C1	S8C172938
S8C1	S8C168684
S8C1	S8C205403
S8C1	S8C182452
S8C1	S8C171275
S8C1	S8C107889
S8C1	S8C201206
S8C1	S8C23134
S8C1	S8C12131
S8C1	S8C87711
S8C1	S8C224969
S8C1	S8C222952
S8C1	S8C219916
S8C1	S8C201196
S8C1	S8C50413
S8C1	S8C133570
S8C1	S8C113766
S8C1	S8C157196
S8C1	S8C86941
S8C1	S8C1958
S8C1	S8C174903
S8C1	S8C59702
S8C1	S8C126626
S8C1	S8C167920
S8C1	S8C170002
S8C1	S8C205607
S8C1	S8C138090
S8C1	S8C165011
S8C1	S8C56013
S8C1	S8C45670
S8C1	S8C190064
S8C1	S8C38613
S8C1	S8C8287
S8C1	S8C227166
S8C1	S8C163292
S8C1	S8C95291
S8C1	S8C30098
S8C1	S8C148504
S8C1	S8C191750
S8C1	S8C89824
S8C1	S8C93459
S8C1	S8C91746
S8C1	S8C12365
S8C1	S8C184922
S8C1	S8C220477
S8C1	S8C205637
S8C1	S8C37627
S8C1	S8C153729
S8C1	S8C10717
S8C1	S8C224118
S8C1	S8C182538
